Time_ps	P1_Polar	P2_Nematic
44900.00	0.434182	0.605538
44910.00	0.432528	0.607657
44920.00	0.435539	0.603285
44930.00	0.436585	0.608893
44940.00	0.435141	0.604098
44950.00	0.434505	0.610355
44960.00	0.433283	0.605292
44970.00	0.435527	0.604464
44980.00	0.431579	0.600453
44990.00	0.435393	0.605256
45000.00	0.436088	0.607627
45010.00	0.432372	0.603636
45020.00	0.432426	0.601810
45030.00	0.434554	0.600933
45040.00	0.434113	0.598703
45050.00	0.431514	0.597205
45060.00	0.431853	0.601620
45070.00	0.433234	0.603092
45080.00	0.435096	0.600651
45090.00	0.433034	0.599529
45100.00	0.434430	0.599113
45110.00	0.436577	0.604993
45120.00	0.432380	0.600260
45130.00	0.432470	0.596542
45140.00	0.434933	0.603157
45150.00	0.432595	0.603312
45160.00	0.433575	0.601767
45170.00	0.437412	0.603105
45180.00	0.435176	0.602158
45190.00	0.435652	0.605878
45200.00	0.432591	0.606604
45210.00	0.431959	0.598962
45220.00	0.435459	0.607375
45230.00	0.433072	0.604899
45240.00	0.433250	0.605024
45250.00	0.433846	0.608164
45260.00	0.434810	0.605256
45270.00	0.435088	0.607951
45280.00	0.437587	0.604094
45290.00	0.432895	0.604142
45300.00	0.432617	0.606896
45310.00	0.433813	0.607592
45320.00	0.432542	0.600767
45330.00	0.432794	0.599144
45340.00	0.435047	0.609187
45350.00	0.434825	0.606309
45360.00	0.433288	0.607321
45370.00	0.433705	0.605982
45380.00	0.435436	0.605064
45390.00	0.435663	0.605733
45400.00	0.433158	0.605220
45410.00	0.431904	0.602314
45420.00	0.435990	0.607906
45430.00	0.432837	0.605031
45440.00	0.437139	0.609765
45450.00	0.438626	0.608029
45460.00	0.435114	0.610784
45470.00	0.433002	0.602389
45480.00	0.434403	0.608045
45490.00	0.435523	0.603477
45500.00	0.434844	0.603476
45510.00	0.434597	0.599516
45520.00	0.434197	0.607695
45530.00	0.434075	0.605891
45540.00	0.433336	0.602494
45550.00	0.436517	0.604825
45560.00	0.438668	0.609273
45570.00	0.435939	0.604269
45580.00	0.438608	0.604348
45590.00	0.436553	0.602746
45600.00	0.434170	0.602016
45610.00	0.438122	0.605162
45620.00	0.438250	0.607229
45630.00	0.438700	0.600288
45640.00	0.435297	0.600013
45650.00	0.431932	0.596232
45660.00	0.435413	0.602430
45670.00	0.437443	0.602250
45680.00	0.436240	0.604721
45690.00	0.437509	0.603410
45700.00	0.434344	0.600913
45710.00	0.435743	0.605553
45720.00	0.436958	0.605828
45730.00	0.436405	0.601758
45740.00	0.437035	0.597739
45750.00	0.436862	0.605144
45760.00	0.437858	0.607289
45770.00	0.434262	0.602686
45780.00	0.438345	0.603367
45790.00	0.436418	0.599775
45800.00	0.437146	0.601878
45810.00	0.436998	0.605189
45820.00	0.434410	0.602746
45830.00	0.435049	0.603333
45840.00	0.434731	0.599299
45850.00	0.435571	0.604941
45860.00	0.435453	0.604561
45870.00	0.438883	0.604611
45880.00	0.437500	0.607588
45890.00	0.437774	0.607306
45900.00	0.435755	0.606059
45910.00	0.439931	0.610835
45920.00	0.435760	0.600553
45930.00	0.434071	0.603205
45940.00	0.435988	0.599128
45950.00	0.433271	0.597132
45960.00	0.435398	0.601505
45970.00	0.434444	0.600771
45980.00	0.433910	0.596468
45990.00	0.433764	0.602160
46000.00	0.436970	0.598388
46010.00	0.431425	0.602646
46020.00	0.431814	0.599295
46030.00	0.434188	0.605038
46040.00	0.431173	0.600416
46050.00	0.432092	0.601718
46060.00	0.433281	0.601142
46070.00	0.432775	0.596986
46080.00	0.432418	0.600235
46090.00	0.433420	0.596256
46100.00	0.433415	0.601574
46110.00	0.433466	0.603812
46120.00	0.432334	0.599101
46130.00	0.434276	0.605215
46140.00	0.432081	0.602455
46150.00	0.432435	0.600093
46160.00	0.431139	0.602943
46170.00	0.431377	0.603108
46180.00	0.433619	0.607434
46190.00	0.435649	0.603276
46200.00	0.429498	0.600057
46210.00	0.433750	0.606193
46220.00	0.435235	0.609388
46230.00	0.435300	0.609300
46240.00	0.434004	0.604068
46250.00	0.434244	0.607891
46260.00	0.434911	0.607041
46270.00	0.431537	0.601513
46280.00	0.431200	0.601118
46290.00	0.433204	0.610594
46300.00	0.432140	0.606064
46310.00	0.432646	0.608449
46320.00	0.434904	0.605427
46330.00	0.433862	0.607852
46340.00	0.431152	0.605517
46350.00	0.434381	0.604383
46360.00	0.433426	0.606248
46370.00	0.434640	0.600849
46380.00	0.435534	0.604782
46390.00	0.434617	0.603519
46400.00	0.436441	0.610063
46410.00	0.434211	0.605665
46420.00	0.434894	0.603660
46430.00	0.435064	0.611232
46440.00	0.434143	0.604683
46450.00	0.433423	0.605813
46460.00	0.433270	0.602935
46470.00	0.433188	0.602413
46480.00	0.436329	0.607930
46490.00	0.434895	0.603459
46500.00	0.434505	0.605225
46510.00	0.438250	0.601831
46520.00	0.434510	0.600901
46530.00	0.434442	0.603839
46540.00	0.435365	0.606809
46550.00	0.438245	0.611126
46560.00	0.436517	0.609344
46570.00	0.433360	0.604406
46580.00	0.431286	0.597034
46590.00	0.434536	0.606244
46600.00	0.436384	0.599956
46610.00	0.434537	0.601719
46620.00	0.434195	0.604270
46630.00	0.436035	0.603476
46640.00	0.434272	0.602050
46650.00	0.431959	0.601088
46660.00	0.433009	0.600861
46670.00	0.436048	0.600442
46680.00	0.435070	0.598270
46690.00	0.432219	0.594303
46700.00	0.433863	0.604791
46710.00	0.434308	0.604818
46720.00	0.434676	0.604740
46730.00	0.432803	0.598445
46740.00	0.434098	0.604902
46750.00	0.434510	0.604200
46760.00	0.435953	0.606864
46770.00	0.434676	0.604792
46780.00	0.433187	0.598864
46790.00	0.433214	0.604564
46800.00	0.432768	0.597568
46810.00	0.431743	0.598925
46820.00	0.434370	0.603573
46830.00	0.435961	0.604779
46840.00	0.435497	0.602202
46850.00	0.435948	0.604233
46860.00	0.432723	0.605426
46870.00	0.436562	0.606086
46880.00	0.435861	0.604538
46890.00	0.433678	0.600660
46900.00	0.432331	0.602256
46910.00	0.432217	0.599811
46920.00	0.433663	0.603603
46930.00	0.434938	0.597312
46940.00	0.435707	0.604809
46950.00	0.433711	0.604394
46960.00	0.434046	0.600415
46970.00	0.434794	0.606680
46980.00	0.432853	0.605350
46990.00	0.435039	0.602308
47000.00	0.435657	0.604925
47010.00	0.432193	0.601356
47020.00	0.433028	0.606110
47030.00	0.433727	0.606686
47040.00	0.435583	0.606449
47050.00	0.434524	0.607717
47060.00	0.435280	0.601316
47070.00	0.436860	0.601678
47080.00	0.434509	0.605734
47090.00	0.435433	0.604827
47100.00	0.435605	0.605062
47110.00	0.437116	0.610970
47120.00	0.439515	0.607635
47130.00	0.435237	0.603132
47140.00	0.436437	0.605431
47150.00	0.435332	0.608904
47160.00	0.436253	0.603413
47170.00	0.436838	0.604703
47180.00	0.435502	0.600753
47190.00	0.435705	0.608126
47200.00	0.433981	0.602524
47210.00	0.434429	0.600780
47220.00	0.434076	0.603715
47230.00	0.433511	0.597196
47240.00	0.435108	0.602775
47250.00	0.433979	0.600317
47260.00	0.436458	0.607014
47270.00	0.436886	0.601485
47280.00	0.434120	0.601214
47290.00	0.434400	0.605647
47300.00	0.434521	0.597999
47310.00	0.435480	0.601617
47320.00	0.435328	0.600229
47330.00	0.435524	0.600445
47340.00	0.435731	0.601978
47350.00	0.435443	0.603205
47360.00	0.436201	0.596324
47370.00	0.434413	0.594154
47380.00	0.433728	0.597359
47390.00	0.432143	0.595471
47400.00	0.433789	0.600321
47410.00	0.435521	0.605214
47420.00	0.431011	0.593980
47430.00	0.435500	0.599354
47440.00	0.433932	0.599147
47450.00	0.433499	0.595123
47460.00	0.431804	0.597706
47470.00	0.433221	0.602607
47480.00	0.434486	0.596116
47490.00	0.436245	0.603414
47500.00	0.435664	0.604834
47510.00	0.435824	0.597138
47520.00	0.435751	0.604523
47530.00	0.434164	0.599338
47540.00	0.438261	0.601316
47550.00	0.432970	0.601247
47560.00	0.435826	0.601867
47570.00	0.436473	0.606212
47580.00	0.436945	0.602078
47590.00	0.435893	0.602101
47600.00	0.431930	0.598467
47610.00	0.433834	0.599636
47620.00	0.434299	0.599359
47630.00	0.433420	0.601088
47640.00	0.434323	0.602588
47650.00	0.435383	0.601325
47660.00	0.434639	0.605210
47670.00	0.436621	0.602445
47680.00	0.435977	0.605808
47690.00	0.436830	0.607570
47700.00	0.436702	0.609027
47710.00	0.433372	0.604637
47720.00	0.436619	0.605997
47730.00	0.433962	0.605896
47740.00	0.434922	0.606764
47750.00	0.435471	0.605651
47760.00	0.433287	0.601218
47770.00	0.431704	0.601380
47780.00	0.432547	0.604791
47790.00	0.435203	0.602102
47800.00	0.435415	0.602293
47810.00	0.436087	0.605133
47820.00	0.433647	0.603478
47830.00	0.434917	0.602381
47840.00	0.434945	0.604354
47850.00	0.435493	0.605405
47860.00	0.433653	0.605336
47870.00	0.432578	0.602989
47880.00	0.432864	0.600061
47890.00	0.436346	0.604524
47900.00	0.436141	0.606882
47910.00	0.434004	0.601483
47920.00	0.433725	0.598996
47930.00	0.433845	0.603343
47940.00	0.436127	0.606653
47950.00	0.435647	0.605580
47960.00	0.434023	0.600468
47970.00	0.433033	0.598590
47980.00	0.432173	0.597600
47990.00	0.432824	0.604006
48000.00	0.433785	0.602808
48010.00	0.432978	0.603824
48020.00	0.434300	0.601942
48030.00	0.433273	0.604608
48040.00	0.434610	0.602432
48050.00	0.431885	0.602533
48060.00	0.431857	0.596032
48070.00	0.430346	0.596763
48080.00	0.431053	0.596863
48090.00	0.431560	0.597225
48100.00	0.431792	0.601031
48110.00	0.433807	0.607652
48120.00	0.431318	0.605647
48130.00	0.433848	0.604735
48140.00	0.432818	0.604197
48150.00	0.434810	0.606637
48160.00	0.433782	0.603792
48170.00	0.432012	0.600969
48180.00	0.434143	0.603778
48190.00	0.431487	0.603887
48200.00	0.435110	0.606588
48210.00	0.432515	0.595268
48220.00	0.431191	0.603053
48230.00	0.433238	0.601901
48240.00	0.433564	0.598546
48250.00	0.432663	0.603253
48260.00	0.430338	0.599787
48270.00	0.432276	0.596483
48280.00	0.436157	0.604696
48290.00	0.433880	0.598169
48300.00	0.435935	0.599051
48310.00	0.432956	0.599469
48320.00	0.430142	0.587172
48330.00	0.432826	0.599740
48340.00	0.431270	0.597616
48350.00	0.431834	0.596521
48360.00	0.433355	0.598503
48370.00	0.432152	0.595200
48380.00	0.429892	0.591514
48390.00	0.431494	0.598279
48400.00	0.430335	0.596736
48410.00	0.432553	0.598789
48420.00	0.434124	0.603220
48430.00	0.432979	0.595661
48440.00	0.434907	0.596522
48450.00	0.436300	0.599513
48460.00	0.432066	0.597570
48470.00	0.433594	0.603128
48480.00	0.434827	0.597479
48490.00	0.435160	0.597497
48500.00	0.434031	0.605464
48510.00	0.434656	0.602661
48520.00	0.434615	0.604369
48530.00	0.434019	0.603888
48540.00	0.436066	0.602387
48550.00	0.435287	0.596166
48560.00	0.434984	0.601187
48570.00	0.431521	0.596367
48580.00	0.432895	0.601825
48590.00	0.433684	0.596215
48600.00	0.433399	0.596759
48610.00	0.436874	0.602889
48620.00	0.430023	0.599222
48630.00	0.432626	0.602301
48640.00	0.432092	0.599650
48650.00	0.429449	0.595007
48660.00	0.435898	0.604532
48670.00	0.432743	0.601676
48680.00	0.436388	0.606066
48690.00	0.436347	0.601492
48700.00	0.435025	0.600438
48710.00	0.435464	0.604304
48720.00	0.435687	0.600532
48730.00	0.437283	0.601784
48740.00	0.434734	0.600530
48750.00	0.432178	0.592529
48760.00	0.432109	0.599745
48770.00	0.433591	0.609078
48780.00	0.433108	0.603412
48790.00	0.431839	0.602495
48800.00	0.432278	0.604447
48810.00	0.431500	0.597573
48820.00	0.431292	0.604532
48830.00	0.433337	0.600844
48840.00	0.433428	0.601197
48850.00	0.432912	0.605090
48860.00	0.432174	0.600554
48870.00	0.431651	0.603001
48880.00	0.433018	0.599796
48890.00	0.434486	0.597300
48900.00	0.436699	0.605051
48910.00	0.436087	0.599176
48920.00	0.432140	0.599847
48930.00	0.434841	0.608002
48940.00	0.436103	0.604169
48950.00	0.433369	0.600966
48960.00	0.434065	0.599221
48970.00	0.434573	0.605582
48980.00	0.435385	0.606251
48990.00	0.434681	0.602056
49000.00	0.434710	0.602732
49010.00	0.432865	0.595766
49020.00	0.436507	0.605371
49030.00	0.433689	0.599832
49040.00	0.435963	0.600789
49050.00	0.435145	0.605842
49060.00	0.432956	0.597380
49070.00	0.435200	0.597971
49080.00	0.432425	0.601659
49090.00	0.434064	0.596042
49100.00	0.432844	0.592550
49110.00	0.435791	0.599747
49120.00	0.433240	0.594878
49130.00	0.438908	0.596852
49140.00	0.437224	0.602362
49150.00	0.433815	0.595576
49160.00	0.436119	0.598453
49170.00	0.434495	0.596707
49180.00	0.431867	0.593911
49190.00	0.434271	0.594677
49200.00	0.432943	0.595461
49210.00	0.431585	0.591221
49220.00	0.430504	0.592211
49230.00	0.431492	0.598734
49240.00	0.432291	0.594095
49250.00	0.433187	0.594620
49260.00	0.434412	0.593389
49270.00	0.431224	0.586453
49280.00	0.430777	0.597418
49290.00	0.431856	0.590884
49300.00	0.430723	0.590681
49310.00	0.434659	0.600051
49320.00	0.435980	0.602202
49330.00	0.434523	0.601870
49340.00	0.433950	0.596422
49350.00	0.432771	0.596443
49360.00	0.433443	0.600623
49370.00	0.432654	0.599749
49380.00	0.435271	0.599112
49390.00	0.436632	0.599738
49400.00	0.433485	0.599937
49410.00	0.436182	0.598729
49420.00	0.431277	0.596985
49430.00	0.430492	0.591801
49440.00	0.435734	0.601115
49450.00	0.435062	0.598368
49460.00	0.436019	0.600498
49470.00	0.435026	0.599036
49480.00	0.436884	0.602562
49490.00	0.431355	0.590448
49500.00	0.432524	0.599589
49510.00	0.432679	0.601315
49520.00	0.435108	0.600404
49530.00	0.432150	0.600529
49540.00	0.432378	0.598257
49550.00	0.433962	0.595235
49560.00	0.433090	0.601445
49570.00	0.432911	0.590983
49580.00	0.432343	0.593802
49590.00	0.432950	0.601027
49600.00	0.431887	0.598285
49610.00	0.431914	0.593374
49620.00	0.435372	0.599135
49630.00	0.432602	0.595643
49640.00	0.432302	0.595718
49650.00	0.434894	0.606458
49660.00	0.433152	0.598205
49670.00	0.436401	0.598010
49680.00	0.437935	0.600724
49690.00	0.431835	0.592396
49700.00	0.435341	0.593030
49710.00	0.432584	0.591703
49720.00	0.434704	0.597049
49730.00	0.436264	0.602038
49740.00	0.435109	0.589000
49750.00	0.433306	0.591545
49760.00	0.434127	0.594639
49770.00	0.433332	0.591302
49780.00	0.433684	0.591758
49790.00	0.433204	0.592986
49800.00	0.433887	0.597236
49810.00	0.432087	0.595704
49820.00	0.434556	0.592075
49830.00	0.433289	0.594267
49840.00	0.437523	0.596437
49850.00	0.434719	0.592256
49860.00	0.435057	0.594732
49870.00	0.435881	0.598136
49880.00	0.438384	0.601929
49890.00	0.436273	0.594940
49900.00	0.436908	0.600113
49910.00	0.436118	0.596738
49920.00	0.436257	0.592064
49930.00	0.434680	0.589501
49940.00	0.435994	0.594827
49950.00	0.433649	0.594537
49960.00	0.435086	0.599363
49970.00	0.436609	0.601223
49980.00	0.437217	0.596637
49990.00	0.434242	0.592890
50000.00	0.435925	0.594064
50010.00	0.433708	0.594217
50020.00	0.431007	0.592361
50030.00	0.436015	0.594988
50040.00	0.433845	0.592115
50050.00	0.436859	0.595683
50060.00	0.433040	0.594110
50070.00	0.435693	0.590463
50080.00	0.433345	0.591593
50090.00	0.431722	0.590547
50100.00	0.433531	0.595926
50110.00	0.431341	0.588370
50120.00	0.433323	0.590129
50130.00	0.435260	0.599143
50140.00	0.436293	0.598497
50150.00	0.432312	0.588596
50160.00	0.433538	0.596424
50170.00	0.432950	0.595123
50180.00	0.434909	0.590536
50190.00	0.434905	0.595770
50200.00	0.434356	0.590712
50210.00	0.433500	0.595217
50220.00	0.436206	0.598060
50230.00	0.432582	0.590808
50240.00	0.436943	0.596703
50250.00	0.435583	0.592415
50260.00	0.433641	0.599175
50270.00	0.432570	0.597049
50280.00	0.433506	0.598999
50290.00	0.433524	0.598483
50300.00	0.434903	0.593403
50310.00	0.433663	0.597038
50320.00	0.435373	0.600149
50330.00	0.432538	0.592889
50340.00	0.435754	0.594034
50350.00	0.436885	0.596354
50360.00	0.436050	0.589201
50370.00	0.436242	0.596099
50380.00	0.433598	0.587051
50390.00	0.433956	0.589413
50400.00	0.431064	0.582699
50410.00	0.433956	0.584883
50420.00	0.431013	0.585445
50430.00	0.434501	0.588874
50440.00	0.429586	0.590213
50450.00	0.435287	0.587560
50460.00	0.435858	0.587323
50470.00	0.434193	0.584169
50480.00	0.436211	0.587420
50490.00	0.436832	0.588284
50500.00	0.433944	0.582387
50510.00	0.435539	0.587841
50520.00	0.430802	0.585259
50530.00	0.431825	0.585337
50540.00	0.434075	0.585584
50550.00	0.432842	0.584010
50560.00	0.432222	0.585083
50570.00	0.434000	0.583043
50580.00	0.434987	0.589157
50590.00	0.436136	0.591948
50600.00	0.432339	0.584858
50610.00	0.434686	0.588822
50620.00	0.436671	0.592693
50630.00	0.437862	0.590273
50640.00	0.437436	0.588996
50650.00	0.437289	0.592829
50660.00	0.436058	0.589408
50670.00	0.434731	0.589999
50680.00	0.435428	0.583861
50690.00	0.434253	0.579719
50700.00	0.435328	0.590000
50710.00	0.438718	0.590484
50720.00	0.436286	0.587803
50730.00	0.433137	0.585594
50740.00	0.435121	0.588876
50750.00	0.436070	0.590349
50760.00	0.435535	0.589982
50770.00	0.436027	0.593553
50780.00	0.436588	0.595240
50790.00	0.438567	0.596540
50800.00	0.436628	0.595136
50810.00	0.435425	0.584974
50820.00	0.438822	0.597926
50830.00	0.434420	0.592231
50840.00	0.434281	0.584098
50850.00	0.433234	0.589106
50860.00	0.435550	0.592379
50870.00	0.432298	0.588362
50880.00	0.435038	0.590710
50890.00	0.431948	0.592047
50900.00	0.439161	0.593713
50910.00	0.434790	0.596966
50920.00	0.433527	0.586134
50930.00	0.434184	0.589885
50940.00	0.436014	0.591187
50950.00	0.437516	0.593023
50960.00	0.435573	0.587934
50970.00	0.432996	0.582676
50980.00	0.436723	0.586596
50990.00	0.437313	0.590546
51000.00	0.436439	0.593126
51010.00	0.435565	0.591524
51020.00	0.435618	0.591306
51030.00	0.434946	0.586381
51040.00	0.433142	0.589263
51050.00	0.434894	0.590190
51060.00	0.432182	0.585170
51070.00	0.433399	0.589328
51080.00	0.434898	0.592964
51090.00	0.433498	0.594067
51100.00	0.435356	0.589177
51110.00	0.433128	0.584301
51120.00	0.433162	0.582569
51130.00	0.434119	0.584050
51140.00	0.435037	0.588017
51150.00	0.433454	0.590073
51160.00	0.434601	0.586285
51170.00	0.435825	0.584493
51180.00	0.435513	0.596057
51190.00	0.434037	0.587624
51200.00	0.435078	0.592502
51210.00	0.434702	0.589724
51220.00	0.436593	0.590159
51230.00	0.433916	0.586681
51240.00	0.432889	0.588900
51250.00	0.436873	0.589775
51260.00	0.433786	0.587896
51270.00	0.433957	0.590088
51280.00	0.435978	0.592523
51290.00	0.437266	0.587389
51300.00	0.438408	0.587646
51310.00	0.433804	0.583421
51320.00	0.434874	0.588249
51330.00	0.433655	0.587733
51340.00	0.433176	0.587539
51350.00	0.435194	0.588063
51360.00	0.433068	0.579773
51370.00	0.432000	0.587536
51380.00	0.435186	0.587944
51390.00	0.434991	0.588229
51400.00	0.436143	0.587886
51410.00	0.436479	0.593161
51420.00	0.435148	0.585596
51430.00	0.435402	0.590320
51440.00	0.433646	0.589707
51450.00	0.434539	0.585146
51460.00	0.433788	0.585461
51470.00	0.435396	0.587055
51480.00	0.434027	0.592345
51490.00	0.435475	0.589666
51500.00	0.436576	0.594000
51510.00	0.433528	0.584823
51520.00	0.434702	0.591015
51530.00	0.434972	0.588511
51540.00	0.435043	0.589263
51550.00	0.435652	0.590389
51560.00	0.433394	0.589205
51570.00	0.434523	0.585512
51580.00	0.432607	0.587903
51590.00	0.432694	0.590835
51600.00	0.437342	0.594206
51610.00	0.437014	0.593956
51620.00	0.433765	0.592168
51630.00	0.434240	0.587507
51640.00	0.433376	0.584789
51650.00	0.433728	0.586682
51660.00	0.434372	0.585802
51670.00	0.431655	0.585779
51680.00	0.431279	0.590684
51690.00	0.432804	0.590861
51700.00	0.430986	0.586839
51710.00	0.433834	0.587900
51720.00	0.434769	0.592747
51730.00	0.434387	0.587490
51740.00	0.436206	0.592730
51750.00	0.436120	0.597479
51760.00	0.435563	0.591150
51770.00	0.436620	0.588160
51780.00	0.435368	0.593665
51790.00	0.435452	0.587963
51800.00	0.433942	0.588485
51810.00	0.434738	0.590793
51820.00	0.431830	0.585687
51830.00	0.433824	0.583793
51840.00	0.435049	0.587293
51850.00	0.431190	0.588257
51860.00	0.434228	0.586238
51870.00	0.434389	0.592345
51880.00	0.432571	0.585127
51890.00	0.434618	0.584825
51900.00	0.433620	0.584481
51910.00	0.434915	0.592279
51920.00	0.433152	0.582842
51930.00	0.438184	0.586734
51940.00	0.434335	0.590123
51950.00	0.435949	0.593512
51960.00	0.436595	0.591744
51970.00	0.436278	0.585725
51980.00	0.432376	0.588803
51990.00	0.431956	0.583248
52000.00	0.434111	0.587519
52010.00	0.431677	0.587796
52020.00	0.432298	0.583801
52030.00	0.434097	0.586176
52040.00	0.432434	0.591755
52050.00	0.431052	0.586893
52060.00	0.432187	0.589476
52070.00	0.430820	0.583519
52080.00	0.431828	0.589968
52090.00	0.431484	0.587346
52100.00	0.433075	0.587298
52110.00	0.434854	0.586023
52120.00	0.434963	0.586854
52130.00	0.433581	0.584909
52140.00	0.432275	0.584982
52150.00	0.431821	0.586924
52160.00	0.430954	0.582089
52170.00	0.435093	0.587284
52180.00	0.433993	0.583263
52190.00	0.431191	0.580880
52200.00	0.431097	0.585720
52210.00	0.433741	0.584252
52220.00	0.433751	0.592797
52230.00	0.432597	0.589647
52240.00	0.435832	0.588609
52250.00	0.435298	0.590568
52260.00	0.430796	0.588178
52270.00	0.431637	0.584100
52280.00	0.431158	0.585392
52290.00	0.430888	0.582442
52300.00	0.435367	0.589960
52310.00	0.434979	0.591216
52320.00	0.433674	0.582403
52330.00	0.431142	0.578441
52340.00	0.431594	0.577757
52350.00	0.433103	0.579651
52360.00	0.431391	0.581030
52370.00	0.433443	0.575301
52380.00	0.435735	0.585535
52390.00	0.432783	0.578211
52400.00	0.434189	0.580917
52410.00	0.434957	0.587078
52420.00	0.434387	0.583786
52430.00	0.435727	0.588001
52440.00	0.434726	0.578459
52450.00	0.435358	0.590624
52460.00	0.433265	0.583969
52470.00	0.432200	0.584422
52480.00	0.433882	0.582828
52490.00	0.433148	0.588614
52500.00	0.435842	0.591547
52510.00	0.432177	0.589170
52520.00	0.435448	0.588107
52530.00	0.435013	0.590906
52540.00	0.433652	0.584275
52550.00	0.432342	0.587616
52560.00	0.433805	0.586104
52570.00	0.432919	0.585237
52580.00	0.432576	0.587115
52590.00	0.434520	0.591350
52600.00	0.435603	0.586543
52610.00	0.431997	0.583008
52620.00	0.433014	0.583749
52630.00	0.435393	0.589855
52640.00	0.433100	0.585308
52650.00	0.434183	0.585283
52660.00	0.433251	0.587555
52670.00	0.433772	0.585536
52680.00	0.434023	0.584669
52690.00	0.432709	0.583025
52700.00	0.429962	0.578588
52710.00	0.434001	0.583160
52720.00	0.432117	0.585302
52730.00	0.433845	0.583951
52740.00	0.433601	0.582126
52750.00	0.434334	0.585637
52760.00	0.434115	0.587910
52770.00	0.433133	0.585829
52780.00	0.434969	0.583174
52790.00	0.433301	0.586678
52800.00	0.430980	0.582927
52810.00	0.432219	0.581600
52820.00	0.433469	0.580841
52830.00	0.432798	0.580525
52840.00	0.434223	0.585054
52850.00	0.433661	0.581074
52860.00	0.432898	0.580027
52870.00	0.433037	0.584652
52880.00	0.433293	0.579947
52890.00	0.434647	0.582036
52900.00	0.434287	0.584423
52910.00	0.432237	0.584134
52920.00	0.433752	0.580717
52930.00	0.435602	0.581397
52940.00	0.428504	0.577921
52950.00	0.430703	0.577558
52960.00	0.430473	0.583924
52970.00	0.434233	0.583359
52980.00	0.429378	0.580287
52990.00	0.429997	0.582635
53000.00	0.434857	0.581121
53010.00	0.434429	0.579702
53020.00	0.431727	0.580146
53030.00	0.434365	0.581639
53040.00	0.434452	0.579267
53050.00	0.433408	0.581593
53060.00	0.432169	0.580941
53070.00	0.435033	0.584204
53080.00	0.432254	0.579982
53090.00	0.431507	0.589144
53100.00	0.433801	0.584435
53110.00	0.428334	0.580052
53120.00	0.433449	0.584014
53130.00	0.433548	0.588901
53140.00	0.434264	0.591449
53150.00	0.434643	0.586099
53160.00	0.434317	0.581447
53170.00	0.435401	0.590020
53180.00	0.435305	0.582171
53190.00	0.437183	0.584485
53200.00	0.437668	0.587277
53210.00	0.434872	0.589250
53220.00	0.435240	0.590325
53230.00	0.435679	0.589331
53240.00	0.435009	0.587811
53250.00	0.432782	0.582001
53260.00	0.433815	0.586057
53270.00	0.433938	0.588952
53280.00	0.434663	0.590294
53290.00	0.434671	0.587845
53300.00	0.434512	0.586460
53310.00	0.437332	0.590342
53320.00	0.435370	0.589414
53330.00	0.434892	0.591043
53340.00	0.435107	0.588929
53350.00	0.434892	0.581482
53360.00	0.433363	0.588879
53370.00	0.434749	0.582062
53380.00	0.435571	0.591205
53390.00	0.432676	0.583333
53400.00	0.436390	0.588644
53410.00	0.432989	0.586697
53420.00	0.432513	0.582962
53430.00	0.435604	0.584806
53440.00	0.433898	0.584444
53450.00	0.434998	0.583569
53460.00	0.432820	0.580462
53470.00	0.434258	0.580734
53480.00	0.434164	0.579430
53490.00	0.435278	0.584382
53500.00	0.433275	0.585775
53510.00	0.434259	0.590758
53520.00	0.433806	0.585198
53530.00	0.433807	0.583167
53540.00	0.434147	0.583814
53550.00	0.435188	0.587461
53560.00	0.436113	0.579190
53570.00	0.437624	0.579333
53580.00	0.436071	0.583971
53590.00	0.437114	0.588120
53600.00	0.436589	0.584418
53610.00	0.436591	0.585373
53620.00	0.437581	0.588335
53630.00	0.434501	0.578307
53640.00	0.433337	0.580730
53650.00	0.433726	0.581381
53660.00	0.435140	0.578495
53670.00	0.435496	0.577975
53680.00	0.432872	0.572610
53690.00	0.434662	0.580533
53700.00	0.433527	0.575711
53710.00	0.434521	0.578891
53720.00	0.431728	0.573325
53730.00	0.433801	0.583257
53740.00	0.434205	0.583108
53750.00	0.433324	0.585315
53760.00	0.435439	0.589603
53770.00	0.434128	0.592468
53780.00	0.434731	0.592591
53790.00	0.433667	0.583075
53800.00	0.431527	0.585298
53810.00	0.435754	0.590589
53820.00	0.435047	0.591313
53830.00	0.435882	0.589407
53840.00	0.436929	0.594114
53850.00	0.438037	0.587122
53860.00	0.435900	0.590821
53870.00	0.438618	0.586135
53880.00	0.436266	0.589815
53890.00	0.434474	0.587727
53900.00	0.435783	0.588687
53910.00	0.435618	0.588174
53920.00	0.437426	0.594641
53930.00	0.439567	0.590434
53940.00	0.437166	0.596020
53950.00	0.437291	0.590905
53960.00	0.436512	0.585298
53970.00	0.439001	0.591207
53980.00	0.436376	0.590847
53990.00	0.436685	0.591930
54000.00	0.437260	0.585828
54010.00	0.438724	0.591773
54020.00	0.434293	0.583649
54030.00	0.436741	0.581880
54040.00	0.437023	0.587705
54050.00	0.434213	0.588202
54060.00	0.436851	0.587594
54070.00	0.434556	0.586507
54080.00	0.433704	0.585802
54090.00	0.436066	0.585793
54100.00	0.436559	0.586895
54110.00	0.433637	0.581773
54120.00	0.435071	0.587116
54130.00	0.434537	0.579449
54140.00	0.435133	0.585716
54150.00	0.431656	0.582842
54160.00	0.433955	0.586317
54170.00	0.431832	0.590198
54180.00	0.433885	0.585515
54190.00	0.430919	0.578389
54200.00	0.432114	0.578770
